,Word,count,anger,sad,anx,posemo,negemo,tone,total_counts,main_emotion,emotion,negative_emotion
200,issue,82,2.387195121951219,0.5339024390243902,0.3391463414634146,2.6219512195121952,4.6974390243902455,29.71621951219512,164,anger,negemo,anger
201,alone,81,1.1550617283950617,4.533333333333333,0.5033333333333333,3.1938271604938264,7.395555555555553,17.30024691358025,162,sad,negemo,sad
202,false,81,3.1241975308641967,0.5548148148148148,0.630246913580247,2.5872839506172833,5.9361728395061695,23.78333333333333,162,anger,negemo,anger
203,process,80,2.2627499999999996,0.5614999999999999,0.4097500000000001,2.708124999999999,5.026999999999998,24.631874999999997,160,anger,negemo,anger
204,problem,80,2.1545,0.44799999999999995,0.15700000000000003,1.9979999999999993,7.397625000000001,11.426499999999997,160,anger,negemo,anger
205,courage,80,1.3009999999999997,0.48599999999999993,0.35375000000000006,9.702375,3.3076250000000007,73.604125,160,posemo,posemo,anger
206,past,80,1.7367499999999996,0.6159999999999999,0.5245,2.6535,3.8241249999999978,32.100750000000005,160,anger,negemo,anger
207,culture,79,4.469240506329112,0.5041772151898735,0.5973417721518988,2.4625316455696193,6.663037974683543,18.08164556962025,158,anger,negemo,anger
208,name,79,1.983164556962025,0.528987341772152,0.33999999999999997,2.7398734177215185,3.8769620253164554,32.826329113924054,158,anger,negemo,anger
209,pay,79,2.24012658227848,0.4364556962025317,0.3750632911392405,2.154050632911392,4.105949367088607,28.92746835443038,158,anger,negemo,anger
210,place,78,2.4170512820512826,0.3915384615384615,0.5397435897435897,2.7770512820512825,4.444102564102563,28.47794871794872,156,anger,negemo,anger
211,side,78,1.8196153846153844,0.23025641025641028,0.5725641025641025,2.968205128205129,4.426410256410256,28.593974358974357,156,anger,negemo,anger
212,fear,78,2.318461538461539,0.48205128205128206,4.315897435897435,2.0308974358974363,8.106923076923076,10.104999999999999,156,anx,negemo,anx
213,act,78,2.6439743589743587,0.6223076923076923,0.9308974358974357,2.448717948717949,5.376410256410256,23.226666666666663,156,anger,negemo,anger
214,already,77,2.3331168831168823,0.4537662337662338,0.39922077922077914,2.7933766233766226,4.123636363636363,27.712597402597407,154,anger,negemo,anger
215,little,77,2.425324675324675,0.8724675324675324,0.6128571428571429,2.658961038961039,4.823246753246753,27.469870129870134,154,anger,negemo,anger
216,joke,75,2.1574666666666666,0.9456,0.3870666666666666,7.414266666666667,4.867466666666664,48.213333333333324,150,posemo,posemo,anger
217,brave,75,1.0772000000000004,0.9717333333333334,0.42093333333333327,9.657466666666663,3.550933333333333,71.99373333333337,150,posemo,posemo,anger
218,black,75,2.0750666666666664,0.4801333333333334,0.19546666666666665,2.142,3.5681333333333334,26.446133333333332,150,anger,negemo,anger
219,cause,75,1.7595999999999992,0.5508,0.47146666666666676,3.7939999999999987,4.218133333333332,35.09186666666666,150,anger,negemo,anger
220,bill,75,2.1221333333333328,0.3408,0.20173333333333332,2.2392000000000007,3.442666666666667,26.236799999999995,150,anger,negemo,anger
221,seriously,74,2.317297297297297,0.34783783783783784,0.46445945945945943,2.1648648648648643,8.841216216216216,9.596486486486485,148,anger,negemo,anger
222,accuser,74,1.8377027027027024,0.25527027027027027,0.5885135135135134,2.627027027027027,4.025945945945944,30.211756756756763,148,anger,negemo,anger
223,supreme,74,1.9475675675675672,0.30027027027027026,0.5991891891891892,5.764999999999999,3.6104054054054058,51.412972972972966,148,posemo,posemo,anger
224,especially,74,2.040405405405405,0.7772972972972974,0.3475675675675675,2.871216216216216,4.683783783783783,28.753783783783774,148,anger,negemo,anger
225,next,73,1.874246575342466,0.2782191780821918,0.25260273972602737,2.2480821917808216,3.2227397260273967,30.926438356164372,146,anger,negemo,anger
226,question,73,2.328082191780821,0.22780821917808222,0.5669863013698629,2.9371232876712323,4.169041095890411,31.72054794520547,146,anger,negemo,anger
227,continue,73,1.7691780821917804,0.7736986301369863,0.45315068493150684,3.1132876712328748,4.710410958904109,32.650000000000006,146,anger,negemo,anger
228,silence,72,2.384722222222221,0.6969444444444445,0.6351388888888888,3.057499999999999,5.00986111111111,27.262916666666666,144,anger,negemo,anger
229,god,72,2.4975000000000005,0.5206944444444443,0.4758333333333334,3.934027777777777,4.922499999999997,38.197500000000005,144,anger,negemo,anger
230,hold,71,2.0399999999999996,0.43422535211267604,0.42943661971830993,2.1256338028169015,4.039154929577464,26.81535211267605,142,anger,negemo,anger
231,son,71,2.0547887323943654,0.5180281690140845,0.77887323943662,3.584788732394365,4.554366197183098,36.211549295774645,142,anger,negemo,anger
232,fight,71,5.771830985915491,0.6490140845070423,0.5791549295774647,2.421971830985915,8.199154929577464,11.240563380281687,142,anger,negemo,anger
233,police,71,3.4484507042253525,0.26366197183098583,0.38338028169014077,1.772676056338028,5.501549295774647,16.018028169014084,142,anger,negemo,anger
234,exactly,70,1.7837142857142858,0.27914285714285714,0.43899999999999995,2.2497142857142856,3.680571428571428,25.978714285714286,140,anger,negemo,anger
235,learn,70,2.108571428571428,0.25857142857142856,0.4644285714285714,2.3559999999999994,3.7861428571428566,32.315999999999995,140,anger,negemo,anger
236,brett,70,1.3977142857142855,0.25485714285714284,0.515,3.311285714285714,3.0809999999999995,35.50771428571429,140,posemo,posemo,anger
237,politics,70,2.396,0.39771428571428574,0.6602857142857143,2.402,4.834999999999999,25.005571428571425,140,anger,negemo,anger
238,due,70,2.311857142857143,0.702,0.7585714285714285,2.347428571428571,4.891142857142857,23.754428571428566,140,anger,negemo,anger
239,else,70,1.5498571428571428,0.8542857142857143,0.6442857142857144,2.271714285714285,3.8012857142857146,31.065857142857137,140,anger,negemo,anger
240,best,69,2.0244927536231887,0.29768115942028983,0.5024637681159421,6.802028985507245,4.300724637681159,48.52289855072464,138,posemo,posemo,anger
241,wear,69,1.8292753623188402,0.2891304347826087,0.22028985507246374,2.3253623188405794,3.37231884057971,26.40333333333333,138,anger,negemo,anger
242,thanks,69,1.503333333333333,0.7385507246376811,0.5098550724637682,9.026666666666664,3.9711594202898532,64.95855072463767,138,posemo,posemo,anger
243,behavior,69,1.9636231884057973,0.5594202898550725,0.3957971014492754,3.0449275362318837,4.640724637681158,29.699710144927533,138,anger,negemo,anger
244,truly,69,1.5017391304347827,0.47608695652173916,0.6578260869565217,7.712028985507245,3.945217391304348,59.94985507246377,138,posemo,posemo,anger
245,later,69,2.2986956521739126,0.6688405797101449,0.6459420289855072,2.1626086956521733,4.73,20.283623188405794,138,anger,negemo,anger
246,rapist,69,7.496231884057972,0.07043478260869565,0.4414492753623188,2.4062318840579717,9.606086956521736,7.906956521739129,138,anger,negemo,anger
247,predator,68,2.2463235294117636,0.36705882352941177,0.33897058823529413,1.897205882352941,4.402647058823529,23.147941176470585,136,anger,negemo,anger
248,wife,68,2.2441176470588236,0.3120588235294117,0.29588235294117643,2.8833823529411764,3.985294117647059,33.66205882352941,136,anger,negemo,anger
249,cry,68,2.1261764705882347,5.5026470588235314,0.6376470588235295,3.014705882352941,9.459558823529408,13.056029411764703,136,sad,negemo,sad
250,stay,68,1.8967647058823527,0.49544117647058833,0.5413235294117648,4.908235294117647,3.8410294117647057,38.71147058823527,136,posemo,posemo,anger
251,twitter,67,2.7316417910447757,0.24865671641791046,0.14865671641791045,3.039552238805969,3.929701492537313,34.730298507462685,134,anger,negemo,anger
252,hell,67,5.947611940298505,0.4108955223880597,0.5631343283582088,2.361044776119403,7.83686567164179,8.437462686567164,134,anger,negemo,anger
253,senator,67,1.631641791044776,0.4483582089552239,0.32746268656716415,4.122537313432836,3.2897014925373127,48.55208955223881,134,posemo,posemo,anger
254,different,67,1.3892537313432838,0.26179104477611936,0.36880597014925376,1.9371641791044776,3.0711940298507447,25.04999999999999,134,anger,negemo,anger
255,send,67,2.03955223880597,0.49820895522388065,0.3574626865671642,4.530746268656715,4.105671641791043,38.005074626865664,134,posemo,posemo,anger
256,less,67,2.267164179104478,0.653582089552239,0.3011940298507463,3.48179104477612,4.763283582089551,28.397014925373128,134,anger,negemo,anger
257,accusation,67,2.2840298507462684,0.34462686567164175,0.7625373134328358,2.818507462686567,4.589552238805968,31.690895522388058,134,anger,negemo,anger
258,boy,66,2.907878787878788,0.22833333333333333,0.22515151515151513,2.483939393939394,4.729848484848485,23.63424242424243,132,anger,negemo,anger
259,ruin,66,2.3215151515151513,3.7942424242424235,0.6043939393939394,2.4104545454545456,8.415757575757574,10.352575757575755,132,sad,negemo,sad
260,sick,65,2.482615384615384,0.6875384615384617,0.51,2.202615384615384,8.76153846153846,5.7578461538461525,130,anger,negemo,anger
261,reason,65,2.215538461538461,0.26107692307692304,0.5407692307692308,2.3821538461538467,4.6810769230769225,26.511076923076914,130,anger,negemo,anger
262,hate,65,6.993692307692308,0.6140000000000002,0.4304615384615384,3.151846153846153,9.372153846153843,10.036307692307691,130,anger,negemo,anger
263,liar,64,5.725624999999998,0.63453125,0.4592187499999999,1.9684374999999994,7.694374999999999,9.337031249999999,128,anger,negemo,anger
264,probably,64,2.2123437499999996,0.51953125,0.4190625,2.7601562499999996,4.3785937499999985,28.341874999999995,128,anger,negemo,anger
265,might,64,1.9278124999999997,0.3859375,0.8290624999999999,2.6840625,3.927499999999999,33.18749999999999,128,anger,negemo,anger
266,afraid,63,2.0174603174603174,0.44746031746031745,4.766507936507938,2.1957142857142857,7.431428571428569,8.93,126,anx,negemo,anx
267,everything,63,1.9755555555555553,0.6334920634920636,0.5822222222222222,2.8031746031746025,4.838253968253967,27.653174603174605,126,anger,negemo,anger
268,state,61,3.2352459016393444,0.4122950819672132,0.6211475409836065,1.9798360655737701,5.3834426229508185,25.751803278688524,122,anger,negemo,anger
269,voice,61,1.95,0.4622950819672131,0.5903278688524591,3.985573770491801,4.3293442622950815,37.323934426229506,122,anger,negemo,anger
270,flirt,61,1.083934426229508,0.6101639344262295,0.3729508196721312,8.029344262295082,3.44622950819672,66.92934426229507,122,posemo,posemo,anger
271,kind,61,2.046065573770492,0.24278688524590164,0.2831147540983606,3.250819672131146,3.8075409836065552,38.83983606557377,122,anger,negemo,anger
272,set,61,1.785245901639344,0.5357377049180327,0.6470491803278688,2.9708196721311477,3.9393442622950823,30.215409836065568,122,anger,negemo,anger
273,night,60,1.827333333333333,0.3625,0.594,2.834166666666666,3.724666666666667,31.22466666666666,120,anger,negemo,anger
274,break,60,1.6416666666666668,0.8674999999999998,0.5685,2.9084999999999996,4.348333333333331,29.089666666666655,120,anger,negemo,anger
275,history,60,1.8144999999999998,0.309,0.27799999999999997,2.1428333333333334,3.843000000000001,29.454666666666654,120,anger,negemo,anger
276,important,60,1.409,0.4141666666666667,0.36350000000000005,6.494499999999999,3.1863333333333324,59.221999999999994,120,posemo,posemo,anger
277,deal,60,1.9768333333333328,0.7856666666666665,0.8088333333333334,2.6276666666666677,4.6084999999999985,24.842166666666667,120,anger,negemo,anger
278,trauma,60,2.647,0.847,0.66,2.6496666666666657,9.273166666666667,12.928666666666667,120,anger,negemo,anger
279,consider,59,3.261525423728813,0.35203389830508475,0.763220338983051,2.4728813559322025,5.280847457627116,26.018644067796604,118,anger,negemo,anger
280,sit,59,1.7574576271186442,0.6849152542372882,0.28203389830508474,2.103389830508475,3.7749152542372886,26.576271186440678,118,anger,negemo,anger
281,absolutely,59,2.70864406779661,0.4159322033898305,0.4847457627118644,3.309322033898304,5.0979661016949125,29.858135593220336,118,anger,negemo,anger
282,daughter,59,2.215084745762711,0.32203389830508483,0.8244067796610169,2.265084745762711,4.2605084745762705,23.844406779661014,118,anger,negemo,anger
283,social,59,2.495254237288136,0.33779661016949153,0.4716949152542372,3.1310169491525426,4.526271186440679,36.11474576271186,118,anger,negemo,anger
284,week,58,0.9950000000000001,0.4668965517241379,0.3589655172413793,2.9141379310344826,2.5487931034482756,39.06155172413793,116,posemo,posemo,anger
285,number,58,4.381206896551723,0.2763793103448276,0.5013793103448276,1.496724137931034,6.967758620689656,21.13362068965517,116,anger,negemo,anger
286,move,58,2.403448275862069,0.6206896551724139,0.8720689655172413,2.248448275862069,4.7024137931034495,28.116896551724142,116,anger,negemo,anger
287,force,58,2.8532758620689647,0.4291379310344828,0.8148275862068967,1.8065517241379316,5.1210344827586205,22.055344827586204,116,anger,negemo,anger
288,cover,58,2.696379310344827,0.10103448275862068,0.15810344827586206,2.3441379310344828,4.623275862068964,22.259999999999998,116,anger,negemo,anger
289,hurt,58,2.060344827586207,3.965689655172412,0.47034482758620694,2.8382758620689645,8.02844827586207,13.50155172413793,116,sad,negemo,sad
290,consent,58,2.130172413793103,0.4556896551724138,0.3791379310344828,2.9331034482758613,3.257758620689655,37.657758620689656,116,anger,negemo,anger
291,hey,58,2.488965517241379,0.41120689655172415,0.2053448275862069,2.264655172413793,3.9934482758620677,25.549137931034476,116,anger,negemo,anger
292,tweet,58,2.176379310344828,0.3882758620689655,0.531896551724138,3.2643103448275865,4.337241379310345,28.409310344827578,116,anger,negemo,anger
293,b,57,2.9884210526315793,0.6815789473684211,0.6780701754385965,2.218771929824561,6.117543859649124,19.870350877192976,114,anger,negemo,anger
294,money,57,2.6894736842105256,0.3649122807017544,0.3285964912280701,1.9312280701754383,4.706140350877193,20.734912280701753,114,anger,negemo,anger
295,open,57,2.1350877192982454,0.4340350877192982,0.36859649122807014,2.7703508771929823,3.8389473684210524,30.44228070175438,114,anger,negemo,anger
296,though,57,2.6891228070175432,0.6954385964912282,0.37614035087719294,3.997368421052632,4.693684210526317,35.65754385964911,114,anger,negemo,anger
297,campaign,57,1.730701754385965,0.4347368421052632,0.5042105263157893,3.7494736842105256,3.4933333333333323,39.576842105263154,114,posemo,posemo,anger
298,instead,57,2.429824561403508,0.5740350877192982,0.4380701754385965,2.6999999999999997,4.563157894736842,25.339473684210525,114,anger,negemo,anger
299,follow,57,1.9817543859649123,0.42561403508771933,0.24666666666666667,3.6103508771929818,3.4096491228070174,40.13263157894737,114,posemo,posemo,anger
300,wish,57,2.0028070175438595,0.736140350877193,0.48456140350877186,2.76578947368421,4.633333333333333,30.777543859649118,114,anger,negemo,anger
301,either,56,3.1162499999999995,0.6073214285714286,0.27017857142857143,2.8173214285714283,5.698214285714286,20.792321428571423,112,anger,negemo,anger
302,republican,56,2.1212499999999994,0.16714285714285712,0.3733928571428571,2.6201785714285712,3.961964285714285,31.561607142857135,112,anger,negemo,anger
303,cannot,56,1.9250000000000005,0.67125,0.4035714285714285,3.5830357142857148,4.081964285714284,40.26464285714285,112,anger,negemo,anger
304,least,56,1.821785714285714,0.6083928571428572,0.8246428571428571,3.0208928571428575,4.084999999999999,31.62625,112,anger,negemo,anger
305,clear,55,2.0078181818181817,0.5545454545454546,0.18527272727272723,3.1196363636363644,3.7625454545454544,35.268181818181816,110,anger,negemo,anger
306,house,55,2.1072727272727274,0.5210909090909092,0.25527272727272726,2.227454545454546,3.7750909090909097,26.73272727272727,110,anger,negemo,anger
