,Hashtag,Count
6401,womenvotersarewatching,1
6402,youtotallyrock,1
6403,usjustice,1
6404,wypipo,1
6405,zhigatola,1
6406,network,1
6407,kavanaughassaulthearing,1
6408,missionkids,1
6409,dirtypolitics,1
6410,otrii,1
6411,ibelieveprofchristineford,1
6412,booker,1
6413,jimjordanislyingtoamerica,1
6414,timesupdaylin,1
6415,conflictrelatedsexualviolence,1
6416,ignorant,1
6417,skillsforlife,1
6418,gopmorals,1
6419,countrybeforeparty,1
6420,murphybrown,1
6421,whitemale,1
6422,nodapl,1
6423,childrenunderattack,1
6424,environmental,1
6425,velshiruhle,1
6426,scotusto11,1
6427,48lawsofpower,1
6428,espysawards,1
6429,respectsunny,1
6430,fbiivestigation,1
6431,blinderson,1
6432,onesided,1
6433,nogenius,1
6434,teamkiki,1
6435,masturbation,1
6436,abstinence,1
6437,antinatalism,1
6438,nevervote,1
6439,evanfoundations,1
6440,practicallaw,1
6441,trumpisalaughingstock,1
6442,ncslsummit,1
6443,qotsa,1
6444,edenproject,1
6445,darkweb,1
6446,talktoasongsmanager,1
6447,ownit,1
6448,jag,1
6449,militarysexualtrauma,1
6450,honestpress,1
6451,freepress,1
6452,insideedition,1
6453,sundayfunday,1
6454,sundayvibes,1
6455,yyc,1
6456,yvr,1
6457,yyz,1
6458,earntheday,1
6459,riseabovehate,1
6460,nevergiveup,1
6461,stlcards,1
6462,chillnen,1
6463,scotparl,1
6464,chrisbrown,1
6465,farleft,1
6466,iflattenyou,1
6467,cdnmedia,1
6468,justmytake41yearsinthebiz,1
6469,1stdomino,1
6470,powerofus,1
6471,legislation,1
6472,saynotolateralviolence,1
6473,standagainstkavenaugh,1
6474,americanway,1
6475,istandwithkap,1
6476,goddamnamerica,1
6477,jaggedlittlepillart,1
6478,dobetter,1
6479,donkeyoftheday,1
6480,donkeyoftheyear,1
6481,leyonhjelm,1
6482,whereistheline,1
6483,nebraska,1
6484,ne,1
6485,looneytunes,1
6486,saintagatha,1
6487,partybeforecountry,1
6488,standardhotel,1
6489,raisebetterboys,1
6490,movements,1
6491,happier,1
6492,decisive,1
6493,goodriddance,1
6494,womensordination,1
6495,hrpros,1
6496,equalpay4women,1
6497,findthetruth,1
6498,ardenmyrin,1
6499,nthistogether,1
6500,indonesian,1
6501,militaryoppression,1
6502,deforestation,1
6503,westpapua,1
6504,freewestpapua,1
6505,left,1
6506,imonthesideoftruth,1
6507,christinebford,1
6508,shepassedapolygraph,1
6509,halfthesky,1
6510,bostonglobe,1
6511,fedup,1
6512,drfordisahero,1
6513,englishteacher,1
6514,sirmarshlkneally,1
6515,hsdean,1
6516,prude,1
6517,legendary,1
6518,mysonmatters,1
6519,soundsmessy,1
6520,censoring,1
6521,socialstorytelling,1
6522,rudygiuliani,1
6523,abc,1
6524,drchristinablaseyford,1
6525,goodmorningamerica,1
6526,cover,1
6527,andtheworldwassavedbythewesternwoman,1
6528,widesargassosea,1
6529,committee,1
6530,members,1
6531,reporting,1
6532,impactwomen,1
6533,exevangeligcal,1
6534,raping,1
6535,fireandylack,1
6536,arkansas,1
6537,traitorgate,1
6538,benedictdonald,1
6539,uvarapehoax,1
6540,dukelacrosse,1
6541,calendardefence,1
6542,reproductiveslavery,1
6543,voteforinternationalwomen,1
6544,sheisnotontrial,1
6545,illegitimateandphonypotus,1
6546,mapoli,1
6547,my,1
6548,anothersurvivor,1
6549,denominations,1
6550,clergy,1
6551,forrealsies,1
6552,twmputin,1
6553,freedomhasinfintevalue,1
6554,weirdfootballpenalties,1
6555,hahaha,1
6556,thatwasntmypreacherleg,1
6557,noidontwanta5dollarfootlong,1
6558,consentmatters,1
6559,cityofjoy,1
6560,drc,1
6561,childwelfaresouthafrica,1
6562,grabthembythemtheballot,1
6563,crosby,1
6564,keithellisonabuse,1
6565,protectourdefenders,1
6566,useathesauraus,1
6567,srilankan,1
6568,armedforces,1
6569,crimesagainsthumanity,1
6570,haiti,1
6571,commonwealth,1
6572,tamils,1
6573,teacherlife,1
6574,womensart,1
6575,cambodia,1
6576,fakefans,1
6577,bishopfranco,1
6578,christianity,1
6579,onlyyoucan,1
6580,hurtme,1
6581,safeword,1
6582,shameshame,1
6583,alteragusan,1
6584,agusanalter,1
6585,hewasdrunk,1
6586,dcim353a,1
6587,standards,1
6588,boycottmontana,1
6589,100percent,1
6590,trumpocolypse,1
6591,americas,1
6592,remoteviewers,1
6593,remoteneuromonitoring,1
6594,deplorables,1
6595,retweeet,1
6596,whyratingsarelow,1
6597,moralintegrity,1
6598,highcourtiscrooked,1
6599,wtfasa,1
6600,fakefeminist,1
6601,jessiebernardaward,1
6602,antifeministwinningfeministaward,1
6603,roymoorethechildmolester,1
6604,kavanaughthepredator,1
6605,killercops,1
6606,ididreport,1
6607,bishopfrancomulackal,1
6608,jalandharbishop,1
6609,francomulakkal,1
6610,arrestfrancomulakkal,1
6611,arewabloggers,1
6612,almajiri,1
6613,familyplanning,1
6614,savetime,1
6615,rus,1
6616,opposekavanaugh,1
6617,twittersmarter,1
6618,gugate,1
6619,aditya_puri,1
6620,adityapuri,1
6621,fraudwithdocuments,1
6622,commitment,1
6623,mentally,1
6624,hdfc,1
6625,banking,1
6626,personal,1
6627,loans,1
6628,department,1
6629,patheticcustomerservicehdfc,1
6630,witnesses,1
6631,judiciarydems,1
6632,rakhisawant,1
6633,nashvillecmt,1
6634,whydidntireportit,1
6635,inbend,1
6636,wfwapitday,1
6637,wfwa,1
6638,pride2018,1
6639,bullshit,1
6640,ambush,1
6641,spermbrows,1
6642,boyswillbepredators,1
6643,summerslam,1
6644,letszgo,1
6645,thenewyorker,1
6646,bebetter,1
6647,avenattidelivers,1
6648,hrfl18,1
6649,hangtenstories,1
6650,prompt,1
6651,microfiction,1
6652,tenwords,1
6653,10words,1
6654,mdd,1
6655,waoi,1
6656,beto,1
6657,senatorlindseygraham,1
6658,kanavaughford,1
6659,libertarian,1
6660,onegod,1
6661,broadpresidentialpowers,1
6662,whitecollarcrimegetsapass,1
6663,zerotolarence,1
6664,godforgives,1
6665,realmen,1
6666,poland,1
6667,electionagent,1
6668,david,1
6669,challoner,1
6670,kellyanne,1
6671,uscontitution,1
6672,mitchmcconnell,1
6673,cesspool,1
6674,phsyicalabuse,1
6675,sexualabused,1
6676,christineblaseyfordphd,1
6677,dailybriefing,1
6678,investigationneeded,1
6679,takeawaytwitterfromidiots,1
6680,metoofamily,1
6681,metoowork,1
6682,whataboutmetoo,1
6683,histsex,1
6684,histviolence,1
6685,abc730,1
6686,executivetime,1
6687,sghour,1
6688,notanymore,1
6689,kollywood,1
6690,roxannecbb,1
6691,professionalvictim,1
6692,heterosexism,1
6693,heteropatriarchy,1
6694,jacobzuma,1
6695,flasbacks,1
6696,nightmaresreturn,1
6697,frontpageconsciouscut,1
6698,radiofreefriday,1
6699,freebiefriday,1
6700,freedomfriday,1
6701,beehive,1
6702,otriitour,1
6703,tgif,1
6704,stayclassy,1
6705,aneyeforaneye,1
6706,clearly,1
6707,need,1
6708,informed,1
6709,webelievethewomen,1
6710,dncdeputychair,1
6711,blockmenext,1
6712,norapistjustices,1
6713,hivandaids,1
6714,thinblueline,1
6715,liberalone,1
6716,hedley,1
6717,jacobhoggard,1
6718,saynotorape,1
6719,unc,1
6720,malecity,1
6721,mvelection18,1
6722,jazeeeraraajje,1
6723,nbcnightlynews,1
6724,warriors,1
6725,stopbrett,1
6726,irememberatime,1
6727,thuglife,1
6728,crookedhillary,1
6729,listentomen,1
6730,fbiinvestgestgation,1
6731,yougogeaux,1
6732,womenofamerica,1
6733,homicide,1
6734,violenceagainstwomenandchildren,1
6735,indigenouspeoples,1
6736,guestsofpalau,1
6737,ruleoflaw,1
6738,marchagainsttrumpfascism,1
6739,hushmoney,1
6740,playboybunny,1
6741,pornstar,1
6742,melaniatrump,1
6743,trumpkins,1
6744,timetotalk,1
6745,stopsilence,1
6746,farmerlivesmatter,1
6747,potus42,1
6748,hollywoodelite,1
6749,candacefaber,1
6750,stl,1
6751,neverturds,1
6752,nurse,1
6753,ctisummit18,1
6754,betheone,1
6755,mealone,1
6756,cunttoo,1
6757,moralbankruptcy,1
6758,morning,1
6759,walk,1
6760,daily,1
6761,record,1
6762,very,1
6763,country,1
6764,cryfoyomama,1
6765,egorallies,1
6766,greatdivider,1
6767,4outof5,1
6768,taxpayer,1
6769,hushfund,1
6770,thewomenarecomingforyou,1
6771,consensussingapore,1
6772,safe2013,1
6773,facts,1
6774,roastoftrump,1
6775,believechristineford,1
6776,votesaveamerica,1
6777,abf,1
6778,manus,1
6779,australian,1
6780,ourrevolution,1
6781,disrupt,1
6782,gopfascists,1
6783,goptreason,1
6784,goptheocracy,1
6785,summerholidays,1
6786,tips,1
6787,ivyaspirenigeria,1
6788,ciswashing,1
6789,castauthentically,1
6790,redtabletalk,1
6791,whatmatters,1
6792,hrc,1
6793,genderfluid,1
6794,translivesmatter,1
6795,silencekills0,1
6796,edmonton,1
6797,nogozones,1
6798,kav,1
6799,ursurpationofpower,1
6800,restore,1
6801,checksandbalances,1
6802,noexcuseforsilence,1
6803,privileged,1
6804,cdnpol,1
6805,abduction,1
6806,evilempire,1
6807,figleaf,1
6808,realchange,1
6809,glock26,1
6810,glockteam,1
6811,pussyriot,1
6812,womensreproductiverights,1
6813,fashion,1
6814,skull,1
6815,photorealism,1
6816,tattoo,1
6817,painting,1
6818,poison,1
6819,deadly,1
6820,stopharassment,1
6821,nomeanno,1
6822,aba,1
6823,amforbidden,1
6824,thetwitterpolice,1
6825,twitterbotalien,1
6826,icelike,1
6827,nada,1
6828,remain,1
6829,putinofftwitter,1
6830,cm,1
6831,reparation,1
6832,immigrantchildren,1
6833,cages,1
6834,putinrussia,1
6835,sociopath,1
6836,benzahn,1
6837,mushroomhead,1
6838,coldbloodedpigs,1
6839,noabortion,1
6840,nocontraception,1
6841,nochoice,1
6842,ar15,1
6843,2adefenders,1
6844,african,1
6845,tragic,1
6846,wednesdaythoughts,1
6847,same,1
6848,twins,1
6849,toolate,1
6850,notraped,1
6851,borderline,1
6852,femalefutureforceday,1
6853,fffday,1
6854,terrified,1
6855,humor,1
6856,peterstrzokhearing,1
6857,stopseparatingfamilies,1
6858,justiceforsurvivors,1
6859,squee,1
6860,whyme,1
6861,herewego,1
6862,tuam,1
6863,tuambabies,1
6864,magdalenelaundries,1
6865,illegaladoptions,1
6866,sellingbabies,1
6867,notpayingredress,1
6868,unlessvictimismalebecuaselolmencantberaped,1
6869,amiright,1
6870,halala,1
6871,whitewomen,1
6872,circumcise,1
6873,relief,1
6874,vincedurnan,1
6875,singlemom,1
6876,nj,1
6877,dopes,1
6878,lynch,1
6879,boyswillnotbeassaulters,1
6880,areathahomegoing,1
6881,abortionismurder,1
6882,oligarchy,1
6883,cheddarlive,1
6884,workplacesafety,1
6885,maley,1
6886,dawson,1
6887,sloan,1
6888,siri,1
6889,sorry,1
6890,prefers,1
6891,despicabledems,1
6892,twowaystreet,1
6893,goperverts,1
6894,cancelkavanagh,1
6895,manufacturing,1
6896,mfgday,1
6897,mfgmonth,1
6898,freewebinar,1
6899,exportcompliance,1
6900,gdpr,1
6901,litigation,1
6902,successionplanning,1
6903,notforgiven,1
6904,klondikebar,1
6905,guncontrolnow,1
6906,firearms,1
6907,mass,1
6908,van,1
6909,hillarylost,1
6910,sense,1
6911,commonsense,1
6912,safe,1
6913,gunrights,1
6914,carry,1
6915,contro,1
6916,nzgovernment,1
6917,stoutstreetchambers,1
6918,womeninlawnz,1
6919,grope,1
6920,nambla,1
6921,youredoingitwrong,1
6922,stopsexualpredators,1
6923,nonconsensual,1
6924,wedontforget,1
6925,womenstrong,1
6926,weymouth,1
6927,stopvictimblaming,1
6928,shutupandstepup,1
6929,superbowl,1
6930,chipotle,1
6931,whyireportedit,1
6932,sexualassualt,1
6933,imscared,1
6934,howcouldyou,1
6935,neverinmywildestdreams,1
6936,youhurtme,1
6937,thewomensmarch,1
6938,putinspuppets,1
6939,barackobamaslegacy,1
6940,lawyer,1
6941,birdsofafeather,1
6942,justsayno,1
6943,jimjordanlookedaway,1
6944,jimjordanlies,1
6945,jimjordanpervert,1
6946,thescream,1
6947,yourenojudge,1
6948,countrymusic,1
6949,gls18,1
6950,southerncharm,1
6951,hospitality,1
6952,trumpknew,1
6953,airmen,1
6954,obamaday,1
6955,nbaafricagame,1
6956,screenshotsaturday,1
6957,pedophilerapistcollusiongym,1
6958,consensual,1
6959,soonyi,1
6960,truthbetold,1
6961,brucemonk,1
6962,wedeservedprotection,1
6963,royalwinnipegballet,1
6964,nolongerafraid,1
6965,withher,1
6966,matlockforcongress,1
6967,jimmymatlock,1
6968,jimmypunchout,1
6969,tn02,1
6970,easttn,1
6971,momtoo,1
6972,kangana,1
6973,swimming,1
6974,trumpvoters,1
6975,backatitagainwiththe,1
6976,malewhiteprivilege,1
6977,sashabaroncohen,1
6978,loosewomen,1
6979,unpopularpizzatoppings,1
6980,notnormal,1
6981,1600men,1
6982,kavanaughgroupies,1
6983,snlpremiere,1
6984,demandkavanaughinvestigation,1
6985,blacklivesmatters,1
6986,fistpump,1
6987,deathpenalty,1
6988,penalty,1
6989,makeamericagagagain,1
6990,specialneeds,1
6991,assholes～screaming,1
6992,animalabuse,1
6993,normmacdonaldhasashow,1
6994,teflondon,1
6995,blacklivesmattertoo,1
6996,momsagainstviolence,1
6997,whitehousecounsel,1
6998,cboydengray,1
6999,reopenbackgroundinvestigation,1
7000,iinfbistandfor,1
7001,childmolestation,1
7002,unitednations,1
7003,keephopealive,1
7004,istandwithnickcarter,1
7005,protectyourmagic,1
7006,prayersforhealing,1
7007,faceblingbycherokee,1
7008,ronanrarrow,1
7009,byebyebrett,1
7010,jammukashmir,1
7011,empoweredwomenempowerwomen,1
7012,osu,1
7013,sciencematters,1
7014,draintheswampofthebiggestmonster,1
7015,drchristinebasleyford,1
7016,allyouneedislove,1
7017,gratitude,1
7018,womenscollege,1
7019,itsoknottobeok,1
7020,mesilent,1
7021,earthresists,1
7022,getpublished,1
7023,indieauthors,1
7024,cuomoscourt,1
7025,onlyme,1
7026,enforceddisappearance,1
7027,warcrimes,1
7028,vanessaredgrave,1
7029,elementaryschools,1
7030,juniorhighschools,1
7031,middleschools,1
7032,seniorhighschools,1
7033,highschools,1
7034,teachers,1
7035,classmates,1
7036,starstudents,1
7037,starathletes,1
7038,philanthropy,1
7039,lawandordersvu,1
7040,weneedoliviabenson,1
7041,dishonestdemocrats,1
7042,wevotetoo,1
7043,voiceoutleeds,1
7044,malesupport,1
7045,malerape,1
7046,voteherout,1
7047,littlelivesmatter,1
7048,groped,1
7049,step,1
7050,old,1
7051,asktea,1
7052,darkmoney,1
7053,biggbosstamil2,1
7054,tv,1
7055,notthatkindofmetoo,1
7056,justdonotlikecominback,1
7057,ifyouhadmymemories,1
7058,neitherwouldyou,1
7059,thomtillis,1
7060,loveshouldnthurt,1
7061,readingtherapy,1
7062,sexualabusers,1
7063,sistertosister,1
7064,bizzaroworldisuponus,1
7065,howmanymoreyears,1
7066,searchanddestroy,1
7067,fakeservicedog,1
7068,bullyhunter,1
7069,votingismysuperpower,1
7070,badcoding,1
7071,indy,1
7072,smash,1
7073,hottopics,1
7074,sexualcrime,1
7075,blueclubs,1
7076,dirtyoldman,1
7077,chicagocrimes,1
7078,standforelon,1
7079,follow4followback,1
7080,sadjoke,1
7081,markbathompson,1
7082,nakeddeparture,1
7083,barbados,1
7084,oldboynetwork,1
7085,financialservices,1
7086,defensesector,1
7087,usagain,1
7088,keepmyballs,1
7089,industry,1
7090,makeitstop,1
7091,disapointed,1
7092,bbcproms,1
7093,meand,1
7094,shameonthedemocrats,1
7095,onegoodthing,1
7096,positivethinking,1
7097,communicating,1
7098,missionariesofcharity,1
7099,aarpaar,1
7100,readbetweenthelines,1
7101,herfault,1
7102,mommystilldressme,1
7103,jussayin,1
7104,womenintech,1
7105,whatifthatwereyourdaughter,1
7106,rapeisnothairpulling,1
7107,shieldshigh,1
7108,thomas,1
7109,accuser,1
7110,thoughts,1
7111,ptsdmemorylosstoo,1
7112,whyididntreport1980s,1
7113,austinmonahan,1
7114,amyalexander,1
7115,unions,1
7116,swampdwellers,1
7117,discredit,1
7118,raiseswareness,1
7119,stories,1
7120,action,1
7121,mindset,1
7122,pausekavanaughnow,1
7123,xingjiang,1
7124,weareeverywhere,1
7125,gao,1
7126,cms,1
7127,medicare,1
7128,ibelieveprofessorchristineford,1
7129,nevertoolate,1
7130,ff,1
7131,keneally,1
7132,fg,1
7133,grace,1
7134,liveline,1
7135,noonan,1
7136,assassinatekavanaugh,1
7137,solidaritywithallvictims,1
7138,thishastostop,1
7139,warriorwomen,1
7140,murdermystery,1
7141,bloggerscafe,1
7142,genderthonke,1
7143,metootiger,1
7144,colinkaepernick,1
7145,somerville,1
7146,boston,1
7147,britain,1
7148,chicago,1
7149,miami,1
7150,cpac,1
7151,bearsears,1
7152,postponekavanaughvote,1
7153,nonviolent,1
7154,makeamericasafeagain,1
7155,hamilton,1
7156,standbyyourman,1
7157,julieswetnik,1
7158,notdoneyet,1
7159,sayitsurvivor,1
7160,thisishowitsdone,1
7161,teachingmoment,1
7162,gawthoughts,1
7163,supportchrissy,1
7164,sexoutloud,1
7165,groupthink,1
7166,strengthenice,1
7167,yourewelcomewomenandchildren,1
7168,genneva,1
7169,xxx,1
7170,nadpl,1
7171,nativeamericans,1
7172,japaneseinternment,1
7173,wrongcolor,1
7174,femaleempowerment,1
7175,liberalismismentaldisorder,1
7176,pon,1
7177,pk,1
7178,ug,1
7179,thesexualassaultofamerica,1
7180,rights,1
7181,sundaybrunch,1
7182,proof,1
7183,nomoregeezersincongress,1
7184,givedivasachance,1
7185,nxt,1
7186,raw,1
7187,sdlive,1
7188,wwesupershowdown,1
7189,jamestoback,1
7190,lynchings,1
7191,blacklivesmatyers,1
7192,afrolatinos,1
7193,40acres,1
7194,fandango,1
7195,a,1
7196,coreyfeldman,1
7197,iwasachild,1
7198,hedontspeakforme,1
7199,itsourbody,1
7200,emotionalblackmail,1
7201,attentionwhoring,1
7202,practicewhatyoupreach,1
7203,pharmacaust,1
7204,stillsilent,1
7205,trade,1
7206,keithalleson,1
7207,dontfeedthetrolls,1
7208,gottablockemall,1
7209,botbye,1
7210,indivisable,1
7211,geeksresist,1
7212,senatorfeinstein,1
7213,senatorgrassley,1
7214,gmb,1
7215,malebashing,1
7216,hypocracy,1
7217,spinelesswife,1
7218,colorado,1
7219,maritalsa,1
7220,youcanlookbutcanttouch,1
7221,doesnotkeeptheirword,1
7222,horriblecustomerservice,1
7223,mpy,1
7224,murica,1
7225,railroading,1
7226,russianrepublicans,1
7227,wherearethechidren,1
7228,management,1
7229,itakenoresponsibilityforanythingi,1
7230,gopcult,1
7231,imstillwithher,1
7232,hillarywarnedus,1
7233,measureformeasure,1
7234,reputation,1
7235,womeninmediaug,1
7236,rejectedmoviepitches,1
7237,crap,1
7238,caste,1
7239,system,1
7240,altwrong,1
7241,join,1
7242,yyccc,1
7243,metoolynching,1
7244,speaktruthtopower,1
7245,lockerroomtalk,1
7246,stupidcops,1
7247,theseareobama,1
7248,concentrationcamps,1
7249,tfa,1
7250,yetipubes,1
7251,muellerisonhisway,1
7252,yourkidsaregoingtojail,1
7253,adulterer,1
7254,howmanyvoteswerechanged,1
7255,naziplaybook,1
7256,trudouche,1
7257,trumpputinsummit,1
7258,shepaidhimagain,1
7259,bernie,1
7260,thisguy,1
7261,gopcongress,1
7262,pinkpussy,1
7263,1500childrenassaulted,1
7264,badcops,1
7265,cbc,1
7266,womenmarch,1
7267,mollietibbetts,1
7268,teamkj,1
7269,surprisedandsaddened,1
7270,conservativehypocrisy,1
7271,normmacdonald,1
7272,thetimeisnow,1
7273,death2kykies,1
7274,tariqramadan,1
7275,femicide,1
7276,firstamendment,1
7277,equalitynow,1
7278,betteroffnow,1
7279,pakistan,1
7280,confirmation,1
7281,greatfallsmontana,1
7282,usconstitution,1
7283,putinbitch,1
7284,itssafe2tell,1
7285,kavanaughplswithdraw,1
7286,early1970s,1
7287,arthurasheaward,1
7288,addictedtooutrage,1
7289,tucanò,1
7290,tengiòiman,1
7291,theeconomist,1
7292,childexploitation,1
7293,rachel,1
7294,presdent,1
7295,violencesfaitesauxfemmes,1
7296,consentculture,1
7297,eveteasing,1
7298,cyberbully,1
7299,paid,1
7300,inflicting,1
7301,wikipedia,1
7302,esther,1
7303,vashti,1
7304,criminalcontractors,1
7305,workforce,1
7306,cash,1
7307,serialassault,1
7308,prisonforlife,1
7309,anewlevelofdumb,1
7310,womensmarch2018,1
7311,yr,1
7312,kkk,1
7313,eesist,1
7314,lulac,1
7315,wisdombacktowashington,1
7316,worstpresidentinhistory,1
7317,lib,1
7318,ellisonisscum,1
7319,partisannominee,1
7320,hill,1
7321,afrifem,1
7322,corbinbreitenbach,1
7323,dnccorruption,1
7324,whitepatriarchy,1
7325,pseudoreligion,1
7326,spiritualabuse,1
7327,moneystealing,1
7328,godkings,1
7329,poisoned,1
7330,romans837,1
7331,sakyongmipham,1
7332,sogyalrinpoche,1
7333,neoliberalism,1
7334,supremacy,1
7335,mandacity,1
7336,metoodepending,1
7337,ellen16,1
7338,ally,1
7339,paleobarbarism,1
7340,backwardsness,1
7341,carnism,1
7342,iamwithford,1
7343,thelistgoeson,1
7344,lyingpieceofshittrump,1
7345,isupportkavanaugh,1
7346,neverspeaker,1
7347,quitnow,1
7348,truly,1
7349,bloop,1
7350,twotake,1
7351,grateful,1
7352,iwillvote,1
7353,disqualifykavanaugh,1
7354,metoowhen,1
7355,inspire,1
7356,donotblamehowardstern,1
7357,equalpayforequalwork,1
7358,rapistinchief,1
7359,wedontlie,1
7360,islamaphobia,1
7361,everysingleday,1
7362,roseoftralee2018,1
7363,11angryoldrepulicanmen,1
7364,portlandor,1
7365,brandname,1
7366,raceism,1
7367,motherhood,1
7368,stoprapeculture,1
7369,rapestatistics,1
7370,rapehorrorcontinues,1
7371,mahengayee,1
7372,mob_lynching,1
7373,petrolpricehiking,1
7374,unemployment,1
7375,award_wapsi,1
7376,beefexporting,1
7377,wrongdataproviding,1
7378,unsafety,1
7379,unliberity,1
7380,phirdildomodiko,1
7381,chbp,1
7382,wedesrvebetter,1
7383,theworldwelivein,1
7384,thehuntingground,1
7385,historywillnotbekind,1
7386,gopfarce,1
7387,trumplaughingstock,1
7388,trumpismentallyill,1
7389,meetoo,1
7390,trumprepublican,1
7391,dnd,1
7392,bluesmusic,1
7393,bluesclub,1
7394,sexualcrimes,1
7395,blues,1
7396,andrea,1
7397,metoomoment,1
7398,releasetheliedetectortestresults,1
7399,victimeshame,1
7400,pasadena,1
7401,drugtrade,1
7402,susansarandon,1
7403,thedatewasgreatuntil,1
7404,notorape,1
7405,womenbodilyintergrity,1
7406,thereisneverjustone,1
7407,externalstrength,1
7408,apb,1
7409,horny17yoboys,1
7410,ginasosa,1
7411,workplaceharassment,1
7412,workplacerelationships,1
7413,helporhinder,1
7414,harcelementderue,1
7415,cfpb,1
7416,defendcfpb,1
7417,merkle,1
7418,lbgti,1
7419,50genders,1
7420,coercivecontrol,1
7421,amberwyatt,1
7422,sistersunite,1
7423,godiswatching,1
7424,pumlagqola,1
7425,asouthafricannightmare,1
7426,prosecute,1
7427,bravewoman,1
7428,rainbow,1
7429,sexualexploitations,1
7430,metoomedical,1
7431,sinclairowned,1
7432,trumpistheswamp,1
7433,republicansabusewomen,1
7434,surrealism,1
7435,funstuff,1
7436,cartoons,1
7437,beheadings,1
7438,hostage,1
7439,genital,1
7440,whyididreport,1
7441,whytheydontreport,1
7442,getthefuckouttahere,1
7443,positivetwitterday,1
7444,genitalmutilation,1
7445,emoluments,1
7446,trumpracism,1
7447,manyfinepeople,1
7448,childrenincages,1
7449,shitholecountries,1
7450,parisclimateaccord,1
7451,backstreetboysongma,1
7452,quitealife,1
7453,itsamansworld,1
7454,azn,1
7455,cantlosemyjoy,1
7456,youareanillegitimatepresident,1
7457,passsolreform,1
7458,teachconsent,1
7459,theresistance2018,1
7460,globalism,1
7461,aynrand,1
7462,boots,1
7463,fall,1
7464,noperves,1
7465,playboy,1
7466,everydamnday,1
7467,itwasme,1
7468,talkshow,1
7469,careeradvice,1
7470,inthepoetry,1
7471,lyrics,1
7472,gunreform,1
7473,biggboss12,1
7474,revictimization,1
7475,wearebeingabused,1
7476,ksdwivedi,1
7477,minors,1
7478,muzaffarpur,1
7479,sexuallly,1
7480,dilipkumarverma,1
7481,bitches,1
7482,askalyssa,1
7483,survivorsisters,1
7484,icare,1
7485,imbehindyou,1
7486,thesocialctv,1
7487,specialofficer,1
7488,hatedhisjob,1
7489,powertripping,1
7490,judas,1
7491,thatnight,1
7492,nocrimewascommitted,1
7493,themanontheporchlied,1
7494,meera,1
7495,theweekend,1
7496,giveawayscam,1
7497,didntsendmemycomicbook,1
7498,1850coffee,1
7499,cocacolafirecracker250,1
7500,chickenscomehometoroost,1
7501,woodcock,1
7502,netherlands,1
7503,prostitutes,1
7504,capitalism,1
7505,classsystem,1
7506,nmw,1
7507,femmepharaoh,1
7508,transpharaoh,1
7509,victimsmatter,1
7510,paedophiles,1
7511,tabloid,1
7512,sexually,1
7513,ethical,1
7514,demandfbiinvestigation,1
7515,qsentme,1
7516,september11th,1
7517,neverforgotten,1
7518,toooldtolegislate,1
7519,fordnation,1
7520,resistandwin,1
7521,dumpkavanaugh,1
7522,dumpthegop,1
7523,endice,1
7524,takebackdemocracy,1
7525,whistleblower,1
7526,workplacemobbing,1
7527,republicanlogic,1
7528,andthatswhyileft,1
7529,frenchopen,1
7530,sityourassdown,1
7531,kavanaughvoteno,1
7532,ibelieveamberwyatt,1
7533,maleviolence,1
7534,innocentman,1
7535,enoughofthismadness,1
7536,elephants,1
7537,condom,1
7538,condomhero,1
7539,elefanten,1
7540,demografi,1
7541,continent,1
7542,bearingwitness,1
7543,maybehedoesnthityou,1
7544,endfgm,1
7545,teaparty,1
7546,abolish,1
7547,tuesdayvibes,1
7548,tuesdaymorning,1
7549,911anniversary,1
7550,911memorial,1
7551,roshhashanah,1
7552,wewillnever,1
7553,whitesox,1
7554,dodgers,1
7555,dirtywater,1
7556,everybodyin,1
7557,notice,1
7558,53percent,1
7559,freekesha,1
7560,damn,1
7561,someoneknew,1
7562,oscarsowhite,1
7563,nikeonfire,1
7564,gongshow,1
7565,trudeaujr,1
7566,peterpanpm,1
7567,atwalkhadrboyleisisiran,1
7568,sockboy,1
7569,usefulidiot2theworld,1
7570,blankstares,1
7571,dramaticsighs,1
7572,peoplekind,1
7573,magickingdom,1
7574,punchablefacemcrapey,1
7575,weallknew,1
7576,bars,1
7577,contentwarning,1
7578,cons,1
7579,geezersonparade,1
7580,storm,1
7581,angel,1
7582,utv,1
7583,birminghamcity,1
7584,croatia,1
7585,croeng,1
7586,firemitch,1
7587,womenwillrevolt,1
7588,stepfordwife,1
7589,standtogether,1
7590,votegop2018,1
7591,slacktivism,1
7592,syad,1
7593,rapefreezone,1
7594,yourtruth,1
7595,cohenplea,1
7596,shedidntgaf,1
7597,dirtyoldmen,1
7598,dirtywhiteboys,1
7599,rapedchildren,1
7600,meetoourbannaxal,1
7601,higherstandards,1
7602,assassins,1
7603,thugs,1
7604,testifyorshutup,1
7605,jaccuse,1
7606,thatawkwardmoment,1
7607,tw,1
7608,republicansunite,1
7609,thehandmaidstale,1
7610,otherstoo,1
7611,kavanaughstory,1
7612,dejavu,1
7613,moveovermen,1
7614,thegodfather,1
7615,bot,1
7616,lesbophobic,1
7617,mysogynist,1
7618,khans,1
7619,kapoors,1
7620,bachchans,1
7621,sarojkhan,1
7622,fridayfeeiing,1
7623,psychological,1
7624,writer,1
7625,comedian,1
7626,shameongop,1
7627,unindictedcoconspirator,1
7628,russianpuppet,1
